Season,Team,Player Name,Accumulated Playing Time,Accumulated Goals Scored,Accumulated Goals Lost,Plus-Minus,Plus-Minus Per Min
2017-2018,Bournemouth,Nathan Aké,3353,44,58,-14,-0.0041753653444676405
2017-2018,Bournemouth,Andrew Surman,1852,20,29,-9,-0.004859611231101512
2017-2018,Bournemouth,Marc Pugh,983,11,17,-6,-0.006103763987792472
2017-2018,Bournemouth,Charlie Daniels,3005,36,49,-13,-0.004326123128119801
2017-2018,Bournemouth,Callum Wilson,1990,27,32,-5,-0.002512562814070352
2017-2018,Bournemouth,Lewis Cook,2238,32,41,-9,-0.004021447721179625
2017-2018,Bournemouth,Joshua King,2456,31,38,-7,-0.0028501628664495114
2017-2018,Bournemouth,Ryan Fraser,2009,25,37,-12,-0.005973120955699353
2017-2018,Bournemouth,Dan Gosling,1942,30,40,-10,-0.005149330587023687
2017-2018,Bournemouth,Jermain Defoe,1084,18,21,-3,-0.0027675276752767526
2017-2018,Bournemouth,Tyrone Mings,202,1,5,-4,-0.019801980198019802
2017-2018,Bournemouth,Lys Mousset,581,16,13,3,0.0051635111876075735
2017-2018,Bournemouth,Jordon Ibe,1999,27,33,-6,-0.0030015007503751876
2017-2018,Watford,Orestis Karnezis,1291,12,24,-12,-0.009295120061967466
2017-2018,Watford,Daryl Janmaat,1822,20,36,-16,-0.008781558726673985
2017-2018,Watford,Troy Deeney,1898,25,30,-5,-0.0026343519494204425
2017-2018,Watford,Craig Cathcart,495,2,6,-4,-0.00808080808080808
2017-2018,Watford,Abdoulaye Doucouré,3325,42,62,-20,-0.006015037593984963
2017-2018,Watford,Andre Gray,1495,18,28,-10,-0.006688963210702341
2017-2018,Watford,Will Hughes,995,12,17,-5,-0.005025125628140704
2017-2018,Watford,José Holebas,2382,30,47,-17,-0.007136859781696054
2017-2018,Watford,Christian Kabasele,2332,29,42,-13,-0.005574614065180103
2017-2018,Watford,Étienne Capoue,1542,15,28,-13,-0.008430609597924773
2017-2018,Watford,Roberto Pereyra,1622,23,34,-11,-0.006781750924784217
2017-2018,Watford,Heurelho Gomes,2129,30,39,-9,-0.004227336777829967
2017-2018,Watford,Miguel Britos,863,14,16,-2,-0.002317497103128621
2017-2018,Watford,Adrian Mariappa,2209,24,44,-20,-0.009053870529651425
2017-2018,Watford,Gerard Deulofeu,438,3,3,0,0.0
2017-2018,Watford,Richarlison,2827,29,53,-24,-0.008489564909798374
2017-2018,Watford,Jerome Sinclair,27,1,0,1,0.037037037037037035
2017-2018,Watford,Kiko Femenía,1715,26,34,-8,-0.004664723032069971
2017-2018,Everton,Jordan Pickford,3420,42,58,-16,-0.004678362573099415
2017-2018,Everton,Morgan Schneiderlin,2130,21,38,-17,-0.007981220657276996
2017-2018,Everton,Leighton Baines,1911,20,34,-14,-0.007326007326007326
2017-2018,Everton,Michael Keane,2561,27,46,-19,-0.00741897696212417
2017-2018,Everton,Phil Jagielka,2065,22,39,-17,-0.008232445520581114
2017-2018,Everton,Yannick Bolasie,855,7,14,-7,-0.008187134502923977
2017-2018,Everton,Cenk Tosun,991,8,13,-5,-0.005045408678102927
2017-2018,Everton,Idrissa Gana Gueye,2779,38,45,-7,-0.0025188916876574307
2017-2018,Everton,Séamus Coleman,1036,13,12,1,0.0009652509652509653
2017-2018,Everton,Tom Davies,1899,26,24,2,0.00105318588730911
2017-2018,Everton,Nikola Vlašić,575,4,12,-8,-0.01391304347826087
2017-2018,Everton,Cuco Martina,1830,20,30,-10,-0.00546448087431694
2017-2018,Everton,Oumar Niasse,1081,20,23,-3,-0.0027752081406105457
2017-2018,Everton,Davy Klaassen,250,3,7,-4,-0.016
2017-2018,Everton,Ramiro Funes Mori,119,2,2,0,0.0
2017-2018,Everton,Jonjoe Kenny,1588,27,31,-4,-0.0025188916876574307
2017-2018,Everton,Beni Baningime,192,0,2,-2,-0.010416666666666666
2017-2018,Arsenal,Petr Čech,3040,63,48,15,0.004934210526315789
2017-2018,Arsenal,Henrikh Mkhitaryan,1725,38,17,21,0.01217391304347826
2017-2018,Arsenal,Alexandre Lacazette,2212,50,28,22,0.009945750452079566
2017-2018,Arsenal,Jack Wilshere,1187,26,16,10,0.008424599831508003
2017-2018,Arsenal,Pierre-Emerick Aubameyang,1058,26,15,11,0.010396975425330813
2017-2018,Arsenal,Alex Iwobi,1843,36,26,10,0.005425935973955507
2017-2018,Arsenal,Calum Chambers,869,21,15,6,0.006904487917146145
2017-2018,Arsenal,Héctor Bellerín,3051,66,44,22,0.007210750573582432
2017-2018,Arsenal,Konstantinos Mavropanos,270,7,5,2,0.007407407407407408
2017-2018,Arsenal,Granit Xhaka,3266,71,50,21,0.006429883649724434
2017-2018,Arsenal,Sead Kolašinac,2151,49,30,19,0.008833100883310088
2017-2018,Arsenal,David Ospina,380,10,3,7,0.018421052631578946
2017-2018,Arsenal,Per Mertesacker,365,8,7,1,0.0027397260273972603
2017-2018,Arsenal,Aaron Ramsey,1848,42,25,17,0.0091991341991342
2017-2018,Arsenal,Nacho Monreal,2244,48,29,19,0.008467023172905526
2017-2018,Arsenal,Shkodran Mustafi,2273,50,30,20,0.008798944126704795
2017-2018,Arsenal,Danny Welbeck,1185,19,21,-2,-0.0016877637130801688
2017-2018,Arsenal,Ainsley Maitland-Niles,907,16,16,0,0.0
2017-2018,Leicester City,Eldin Jakupović,180,7,5,2,0.011111111111111112
2017-2018,Leicester City,Danny Simpson,2312,38,40,-2,-0.0008650519031141869
2017-2018,Leicester City,Wes Morgan,2818,45,50,-5,-0.0017743080198722497
2017-2018,Leicester City,Kelechi Iheanacho,823,14,16,-2,-0.002430133657351154
2017-2018,Leicester City,Jamie Vardy,3258,49,55,-6,-0.001841620626151013
2017-2018,Leicester City,Adrien Silva,762,13,17,-4,-0.005249343832020997
2017-2018,Leicester City,Harry Maguire,3420,53,58,-5,-0.0014619883040935672
2017-2018,Leicester City,Riyad Mahrez,2960,46,49,-3,-0.0010135135135135136
2017-2018,Leicester City,Christian Fuchs,1918,33,34,-1,-0.0005213764337851929
2017-2018,Leicester City,Fousseni Diabaté,582,10,12,-2,-0.003436426116838488
2017-2018,Leicester City,Hamza Choudhury,376,6,9,-3,-0.007978723404255319
2017-2018,Leicester City,Ben Hamer,274,0,7,-7,-0.025547445255474453
2017-2018,Leicester City,Demarai Gray,1690,25,34,-9,-0.0053254437869822485
2017-2018,Leicester City,Aleksandar Dragović,766,10,13,-3,-0.0039164490861618795
2017-2018,Leicester City,Vicente Iborra,1415,24,22,2,0.0014134275618374558
2017-2018,Leicester City,Yohan Benalouane,90,0,2,-2,-0.022222222222222223
2017-2018,Leicester City,Harvey Barnes,7,1,0,1,0.14285714285714285
2017-2018,Chelsea,Willy Caballero,270,6,4,2,0.007407407407407408
2017-2018,Chelsea,Antonio Rüdiger,2336,45,21,24,0.010273972602739725
2017-2018,Chelsea,Marcos Alonso,2860,47,28,19,0.006643356643356644
2017-2018,Chelsea,Cesc Fàbregas,2318,40,25,15,0.0064710957722174285
2017-2018,Chelsea,N'Golo Kanté,2998,52,31,21,0.007004669779853236
2017-2018,Chelsea,Álvaro Morata,2066,37,19,18,0.008712487899322363
2017-2018,Chelsea,Pedro,1522,28,13,15,0.00985545335085414
2017-2018,Chelsea,Davide Zappacosta,1094,20,15,5,0.004570383912248629
2017-2018,Chelsea,Willian,1883,34,18,16,0.008497079129049389
2017-2018,Chelsea,Andreas Christensen,2071,36,22,14,0.006760019314340898
2017-2018,Chelsea,César Azpilicueta,3330,59,36,23,0.006906906906906907
2017-2018,Chelsea,Ross Barkley,131,0,4,-4,-0.030534351145038167
2017-2018,Chelsea,Eden Hazard,2433,42,26,16,0.006576243321002877
2017-2018,Chelsea,Tiemoué Bakayoko,2184,37,22,15,0.006868131868131868
2017-2018,Chelsea,Victor Moses,2119,37,18,19,0.008966493629070316
2017-2018,Chelsea,Olivier Giroud,983,17,11,6,0.006103763987792472
2017-2018,Chelsea,Gary Cahill,2160,35,26,9,0.004166666666666667
2017-2018,Manchester City,Claudio Bravo,225,8,1,7,0.03111111111111111
2017-2018,Manchester City,Danilo,1341,40,11,29,0.02162565249813572
2017-2018,Manchester City,Vincent Kompany,1397,36,11,25,0.01789549033643522
2017-2018,Manchester City,İlkay Gündoğan,1508,43,14,29,0.019230769230769232
2017-2018,Manchester City,Aymeric Laporte,807,27,5,22,0.027261462205700124
2017-2018,Manchester City,Leroy Sané,2423,69,20,49,0.02022286421791168
2017-2018,Manchester City,Bernardo Silva,1519,46,10,36,0.02369980250164582
2017-2018,Manchester City,Fernandinho,2885,86,22,64,0.02218370883882149
2017-2018,Manchester City,Gabriel Jesus,1672,52,11,41,0.02452153110047847
2017-2018,Manchester City,Oleksandr Zinchenko,533,16,3,13,0.024390243902439025
2017-2018,Manchester City,Yaya Touré,228,6,2,4,0.017543859649122806
2017-2018,Manchester City,Ederson,3195,96,24,72,0.022535211267605635
2017-2018,Manchester City,Kevin De Bruyne,3085,90,20,70,0.022690437601296597
2017-2018,Manchester City,Benjamin Mendy,361,14,1,13,0.036011080332409975
2017-2018,Manchester City,Lukas Nmecha,14,0,0,0,0.0
2017-2018,Manchester City,Phil Foden,44,4,1,3,0.06818181818181818
2017-2018,Manchester City,Brahim Díaz,50,2,1,1,0.02
2017-2018,Swansea City,Łukasz Fabiański,3420,27,54,-27,-0.007894736842105263
2017-2018,Swansea City,Mike van der Hoorn,1952,17,27,-10,-0.005122950819672131
2017-2018,Swansea City,Alfie Mawson,3420,27,54,-27,-0.007894736842105263
2017-2018,Swansea City,Nathan Dyer,1312,13,21,-8,-0.006097560975609756
2017-2018,Swansea City,Tom Carroll,2569,18,37,-19,-0.007395873880887505
2017-2018,Swansea City,Wayne Routledge,421,1,11,-10,-0.023752969121140142
2017-2018,Swansea City,Martin Olsson,3154,25,48,-23,-0.007292327203551046
2017-2018,Swansea City,Jordan Ayew,2938,25,47,-22,-0.007488087134104833
2017-2018,Swansea City,André Ayew,1841,19,41,-22,-0.011950027159152634
2017-2018,Swansea City,Àngel Rangel,155,1,3,-2,-0.012903225806451613
2017-2018,Swansea City,Andy King,1251,15,24,-9,-0.007194244604316547
2017-2018,Swansea City,Leon Britton,305,2,0,2,0.006557377049180328
2017-2018,Swansea City,Tammy Abraham,1716,14,30,-16,-0.009324009324009324
2017-2018,Swansea City,Luciano Narsingh,616,7,13,-6,-0.00974025974025974
2017-2018,Swansea City,Sam Clucas,2045,17,31,-14,-0.006845965770171149
2017-2018,Swansea City,Kyle Naughton,3033,25,48,-23,-0.007583250906693043
2017-2018,Swansea City,Federico Fernández,2677,23,42,-19,-0.007097497198356369
2017-2018,Liverpool,Loris Karius,1710,39,14,25,0.014619883040935672
2017-2018,Liverpool,Virgil van Dijk,2253,39,28,11,0.004882379050155349
2017-2018,Liverpool,Georginio Wijnaldum,2387,59,23,36,0.01508169250104734
2017-2018,Liverpool,Dejan Lovren,2124,52,24,28,0.013182674199623353
2017-2018,Liverpool,Roberto Firmino,2778,72,32,40,0.014398848092152628
2017-2018,Liverpool,Mohamed Salah,2922,76,30,46,0.01574264202600958
2017-2018,Liverpool,Jordan Henderson,2173,51,21,30,0.013805798435342844
2017-2018,Liverpool,Sadio Mané,2260,52,24,28,0.012389380530973451
2017-2018,Liverpool,Andrew Robertson,1943,51,18,33,0.016984045290787442
2017-2018,Liverpool,Dominic Solanke,582,10,4,6,0.010309278350515464
2017-2018,Liverpool,Trent Alexander-Arnold,1576,37,18,19,0.012055837563451776
2017-2018,Liverpool,Simon Mignolet,1710,43,24,19,0.011111111111111112
2017-2018,Liverpool,Nathaniel Clyne,174,0,1,-1,-0.005747126436781609
2017-2018,Liverpool,Ragnar Klavan,1448,31,15,16,0.011049723756906077
2017-2018,Liverpool,Alberto Moreno,1264,28,19,9,0.007120253164556962
2017-2018,Liverpool,Adam Lallana,235,3,1,2,0.00851063829787234
2017-2018,Liverpool,Danny Ings,265,3,0,3,0.011320754716981131
2017-2018,Liverpool,Ben Woodburn,6,1,0,1,0.16666666666666666
2017-2018,Burnley,Nick Pope,3114,30,34,-4,-0.0012845215157353885
2017-2018,Burnley,Matthew Lowton,2294,28,25,3,0.0013077593722755014
2017-2018,Burnley,Jack Cork,3420,35,38,-3,-0.0008771929824561404
2017-2018,Burnley,James Tarkowski,2790,31,29,2,0.0007168458781362007
2017-2018,Burnley,Chris Wood,1633,22,10,12,0.007348438456827924
2017-2018,Burnley,Jeff Hendrick,2342,16,28,-12,-0.005123825789923143
2017-2018,Burnley,Jóhann Berg Guðmundsson,2839,29,32,-3,-0.0010567101091933778
2017-2018,Burnley,Ashley Westwood,1106,16,16,0,0.0
2017-2018,Burnley,Stephen Ward,2462,29,26,3,0.0012185215272136475
2017-2018,Burnley,Aaron Lennon,1918,31,29,2,0.0010427528675703858
2017-2018,Burnley,Kevin Long,1440,13,20,-7,-0.004861111111111111
2017-2018,Burnley,Tom Heaton,306,5,4,1,0.0032679738562091504
2017-2018,Burnley,Charlie Taylor,949,5,12,-7,-0.007376185458377239
2017-2018,Burnley,Georges-Kévin N'Koudou,224,2,2,0,0.0
2017-2018,Burnley,Sam Vokes,978,11,17,-6,-0.006134969325153374
2017-2018,Burnley,Nahki Wells,46,1,3,-2,-0.043478260869565216
2017-2018,Burnley,Phil Bardsley,1126,7,13,-6,-0.0053285968028419185
2017-2018,Crystal Palace,Wayne Hennessey,2430,29,39,-10,-0.00411522633744856
2017-2018,Crystal Palace,Patrick van Aanholt,2185,30,36,-6,-0.002745995423340961
2017-2018,Crystal Palace,Luka Milivojević,3082,41,50,-9,-0.0029201817001946787
2017-2018,Crystal Palace,James Tomkins,2388,40,31,9,0.0037688442211055275
2017-2018,Crystal Palace,Yohan Cabaye,2388,31,36,-5,-0.0020938023450586263
2017-2018,Crystal Palace,Ruben Loftus-Cheek,1875,28,29,-1,-0.0005333333333333334
2017-2018,Crystal Palace,Andros Townsend,3128,38,47,-9,-0.002877237851662404
2017-2018,Crystal Palace,Wilfried Zaha,2550,41,30,11,0.004313725490196078
2017-2018,Crystal Palace,Mamadou Sakho,1600,23,23,0,0.0
2017-2018,Crystal Palace,James McArthur,2434,33,35,-2,-0.0008216926869350862
2017-2018,Crystal Palace,Aaron Wan-Bissaka,628,10,9,1,0.0015923566878980893
2017-2018,Crystal Palace,Julián Speroni,990,15,14,1,0.00101010101010101
2017-2018,Crystal Palace,Lee Chung-yong,130,2,3,-1,-0.007692307692307693
2017-2018,Crystal Palace,Jeffrey Schlupp,1748,21,29,-8,-0.004576659038901602
2017-2018,Crystal Palace,Christian Benteke,2236,27,34,-7,-0.0031305903398926656
2017-2018,Crystal Palace,Pape Souaré,8,0,0,0,0.0
2017-2018,Crystal Palace,Martin Kelly,1194,16,20,-4,-0.0033500837520938024
2017-2018,Crystal Palace,Jaïro Riedewald,434,3,5,-2,-0.004608294930875576
2017-2018,West Ham United,Adrián,1710,30,28,2,0.0011695906432748538
2017-2018,West Ham United,Aaron Cresswell,3073,45,59,-14,-0.004555808656036446
2017-2018,West Ham United,Pablo Zabaleta,3291,45,61,-16,-0.004861744150714068
2017-2018,West Ham United,Marko Arnautović,2380,36,49,-13,-0.0054621848739495795
2017-2018,West Ham United,Cheikhou Kouyaté,2803,41,56,-15,-0.005351409204423832
2017-2018,West Ham United,Manuel Lanzini,2047,30,43,-13,-0.006350757205666829
2017-2018,West Ham United,Mark Noble,2404,35,44,-9,-0.0037437603993344427
2017-2018,West Ham United,João Mário,1027,13,14,-1,-0.0009737098344693282
2017-2018,West Ham United,Angelo Ogbonna,2880,43,59,-16,-0.005555555555555556
2017-2018,West Ham United,Arthur Masuaku,1872,27,29,-2,-0.0010683760683760685
2017-2018,West Ham United,Declan Rice,1422,24,28,-4,-0.0028129395218002813
2017-2018,West Ham United,Joe Hart,1710,18,39,-21,-0.012280701754385965
2017-2018,West Ham United,Andy Carroll,808,14,13,1,0.0012376237623762376
2017-2018,West Ham United,Pedro Obiang,1564,18,29,-11,-0.007033248081841432
2017-2018,West Ham United,Javier Hernández,1544,21,36,-15,-0.009715025906735751
2017-2018,West Ham United,James Collins,1050,18,19,-1,-0.0009523809523809524
2017-2018,West Ham United,Patrice Evra,228,3,9,-6,-0.02631578947368421
2017-2018,West Ham United,Edimilson Fernandes,846,11,19,-8,-0.009456264775413711
2017-2018,Huddersfield Town,Jonas Lössl,3420,25,57,-32,-0.00935672514619883
2017-2018,Huddersfield Town,Terence Kongolo,1047,6,13,-7,-0.0066857688634192934
2017-2018,Huddersfield Town,Jonathan Hogg,2437,19,39,-20,-0.008206811653672548
2017-2018,Huddersfield Town,Aaron Mooy,3070,22,51,-29,-0.009446254071661237
2017-2018,Huddersfield Town,Chris Löwe,1593,12,26,-14,-0.008788449466415568
2017-2018,Huddersfield Town,Alex Pritchard,1002,7,11,-4,-0.003992015968063872
2017-2018,Huddersfield Town,Tom Ince,2456,20,38,-18,-0.007328990228013029
2017-2018,Huddersfield Town,Steve Mounié,1857,12,31,-19,-0.010231556273559504
2017-2018,Huddersfield Town,Mathias Jørgensen,3420,25,57,-32,-0.00935672514619883
2017-2018,Huddersfield Town,Christopher Schindler,3299,25,52,-27,-0.008184298272203698
2017-2018,Huddersfield Town,Florent Hadergjonaj,1673,12,28,-16,-0.009563658099222952
2017-2018,Huddersfield Town,Tommy Smith,1907,13,31,-18,-0.009438909281594127
2017-2018,Huddersfield Town,Dean Whitehead,67,1,3,-2,-0.029850746268656716
2017-2018,Huddersfield Town,Philip Billing,760,6,11,-5,-0.006578947368421052
2017-2018,Huddersfield Town,Abdelhamid Sabiri,219,1,5,-4,-0.0182648401826484
2017-2018,Huddersfield Town,Laurent Depoitre,1808,13,34,-21,-0.011615044247787611
2017-2018,Newcastle United,Martin Dúbravka,1080,15,11,4,0.003703703703703704
2017-2018,Newcastle United,Paul Dummett,1603,19,17,2,0.0012476606363069245
2017-2018,Newcastle United,Jamaal Lascelles,2928,33,30,3,0.0010245901639344263
2017-2018,Newcastle United,Jacob Murphy,1144,10,23,-13,-0.011363636363636364
2017-2018,Newcastle United,Jonjo Shelvey,2310,24,29,-5,-0.0021645021645021645
2017-2018,Newcastle United,Dwight Gayle,1961,19,29,-10,-0.005099439061703213
2017-2018,Newcastle United,Mohamed Diamé,2042,26,25,1,0.0004897159647404506
2017-2018,Newcastle United,Matt Ritchie,2812,34,33,1,0.00035561877667140827
2017-2018,Newcastle United,Ayoze Pérez,2497,32,26,6,0.0024028834601521826
2017-2018,Newcastle United,Florian Lejeune,2104,23,30,-7,-0.003326996197718631
2017-2018,Newcastle United,DeAndre Yedlin,2842,32,34,-2,-0.0007037297677691766
2017-2018,Newcastle United,Karl Darlow,900,9,13,-4,-0.0044444444444444444
2017-2018,Newcastle United,Isaac Hayden,1370,12,24,-12,-0.008759124087591242
2017-2018,Newcastle United,Javier Manquillo,1759,17,29,-12,-0.006822057987492893
2017-2018,Newcastle United,Joselu,1716,21,22,-1,-0.0005827505827505828
2017-2018,Newcastle United,Mikel Merino,1343,13,16,-3,-0.0022338049143708115
2017-2018,Newcastle United,Massadio Haïdara,3,0,0,0,0.0
2017-2018,Newcastle United,Jesús Gámez,97,1,0,1,0.010309278350515464
2017-2018,Manchester United,Sergio Romero,90,1,0,1,0.011111111111111112
2017-2018,Manchester United,Eric Bailly,999,24,5,19,0.01901901901901902
2017-2018,Manchester United,Marcos Rojo,642,13,8,5,0.00778816199376947
2017-2018,Manchester United,Alexis Sánchez,2555,47,30,17,0.006653620352250489
2017-2018,Manchester United,Juan Mata,1933,34,9,25,0.012933264355923435
2017-2018,Manchester United,Michael Carrick,109,1,0,1,0.009174311926605505
2017-2018,Manchester United,Daley Blind,360,11,0,11,0.030555555555555555
2017-2018,Manchester United,Ashley Young,2447,43,24,19,0.007764609726195341
2017-2018,Manchester United,Marcus Rashford,1804,33,15,18,0.009977827050997782
2017-2018,Manchester United,Matteo Darmian,442,5,3,2,0.004524886877828055
2017-2018,Manchester United,Scott McTominay,629,8,2,6,0.009538950715421303
2017-2018,Manchester United,Phil Jones,1975,37,10,27,0.013670886075949367
2017-2018,Manchester United,Paul Pogba,2167,48,19,29,0.01338255652976465
2017-2018,Manchester United,Jesse Lingard,1821,41,17,24,0.013179571663920923
2017-2018,Manchester United,Ander Herrera,1261,20,14,6,0.004758128469468675
2017-2018,Manchester United,Luke Shaw,788,14,2,12,0.015228426395939087
2017-2018,Manchester United,Antonio Valencia,2743,56,20,36,0.013124316441851986
2017-2018,Southampton,Alex McCarthy,1620,16,26,-10,-0.006172839506172839
2017-2018,Southampton,Cédric Soares,2797,30,44,-14,-0.0050053628888094386
2017-2018,Southampton,Maya Yoshida,2056,22,32,-10,-0.0048638132295719845
2017-2018,Southampton,Jack Stephens,1980,18,33,-15,-0.007575757575757576
2017-2018,Southampton,Wesley Hoedt,2520,26,42,-16,-0.006349206349206349
2017-2018,Southampton,Charlie Austin,1030,14,15,-1,-0.000970873786407767
2017-2018,Southampton,Dušan Tadić,2812,31,43,-12,-0.004267425320056899
2017-2018,Southampton,Oriol Romeu,2903,26,47,-21,-0.007233895969686531
2017-2018,Southampton,Ryan Bertrand,3137,33,49,-16,-0.005100414408670704
2017-2018,Southampton,Nathan Redmond,1945,14,31,-17,-0.008740359897172237
2017-2018,Southampton,Pierre Højbjerg,1671,17,30,-13,-0.007779772591262717
2017-2018,Southampton,Fraser Forster,1800,20,30,-10,-0.005555555555555556
2017-2018,Southampton,Shane Long,1577,18,28,-10,-0.0063411540900443885
2017-2018,Southampton,James Ward-Prowse,1716,19,29,-10,-0.005827505827505828
2017-2018,Southampton,Manolo Gabbiadini,1072,12,17,-5,-0.0046641791044776115
2017-2018,Southampton,Jérémy Pied,180,2,3,-1,-0.005555555555555556
2017-2018,Southampton,Sam McQueen,142,1,2,-1,-0.007042253521126761
2017-2018,Southampton,Josh Sims,159,1,2,-1,-0.006289308176100629
2017-2018,Tottenham Hotspur,Hugo Lloris,3240,68,35,33,0.010185185185185186
2017-2018,Tottenham Hotspur,Danny Rose,802,17,14,3,0.003740648379052369
2017-2018,Tottenham Hotspur,Toby Alderweireld,1177,23,13,10,0.008496176720475786
2017-2018,Tottenham Hotspur,Harry Kane,3083,61,33,28,0.009082062925721699
2017-2018,Tottenham Hotspur,Érik Lamela,832,20,12,8,0.009615384615384616
2017-2018,Tottenham Hotspur,Victor Wanyama,838,18,11,7,0.008353221957040573
2017-2018,Tottenham Hotspur,Eric Dier,2827,56,29,27,0.00955076052352317
2017-2018,Tottenham Hotspur,Moussa Sissoko,1393,25,17,8,0.00574300071787509
2017-2018,Tottenham Hotspur,Christian Eriksen,3226,67,33,34,0.010539367637941723
2017-2018,Tottenham Hotspur,Lucas Moura,208,5,6,-1,-0.004807692307692308
2017-2018,Tottenham Hotspur,Kyle Walker-Peters,188,7,4,3,0.015957446808510637
2017-2018,Tottenham Hotspur,Michel Vorm,90,1,0,1,0.011111111111111112
